"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tb927.11.15820",2.85678925407223e-12,-1.0986588395898,0.067,0.272,2.55625502454383e-08
"Tb927.9.4360",2.91594045628943e-12,-1.53990852933734,0.053,0.242,2.60918352028778e-08
"Tb927.9.11880",2.94934500932524e-12,-0.926724469857997,0.082,0.293,2.63907391434423e-08
"Tb927.9.11500",2.95351575870661e-12,-1.77602372975998,0.035,0.214,2.64280590089067e-08
"Tb927.1.1420",2.96501761660283e-12,1.11026150622985,0.613,0.638,2.65309776333622e-08
"Tb927.11.11340",3.04005336767371e-12,-1.17145649774718,0.053,0.248,2.72023975339443e-08
"Tb927.10.4200",3.09183996424183e-12,-1.54641148347604,0.05,0.236,2.76657840000359e-08
"Tb927.10.1720",3.12435198564492e-12,-1.22890919246599,0.05,0.241,2.79567015675508e-08
"Tb927.7.6930",3.16395564600553e-12,-0.627857559393417,0.163,0.413,2.83110751204575e-08
"Tb927.11.11300",3.2015287803955e-12,-2.75667979216781,0.011,0.17,2.86472795269789e-08
"Tb927.10.13600",3.25950564688391e-12,-1.31864999535536,0.053,0.244,2.91660565283173e-08
"Tb927.11.9480",3.26965591634137e-12,-1.0573631911095,0.046,0.235,2.92568811394226e-08
"Tb927.5.3820",3.27985497386203e-12,-0.533081011869292,0.213,0.495,2.93481423061175e-08
"Tb927.3.3500",3.37462716483675e-12,-0.793713697122659,0.092,0.308,3.01961638709592e-08
"Tb927.3.1290",3.39582723896893e-12,-0.726028325079049,0.128,0.369,3.0385862134294e-08
"Tb927.11.2580",3.57320317850955e-12,-1.4074962546879,0.043,0.224,3.19730220413035e-08
"Tb927.4.530",3.57930790532551e-12,-1.15477690140387,0.06,0.259,3.20276471368527e-08
"Tb927.9.7190",3.74910038362527e-12,-0.867674558479831,0.089,0.299,3.35469502326789e-08
"Tb927.11.14700",3.87036223936805e-12,-1.66882388763191,0.046,0.231,3.46320013178653e-08
"Tb927.9.15030",3.92017168659332e-12,-2.54077380556556,0.018,0.182,3.5077696251637e-08
"Tb927.11.4920",3.94224279273445e-12,-0.863227412046984,0.092,0.312,3.52751885093879e-08
"Tb927.11.11850",4.11131214365596e-12,-0.544742085328111,0.177,0.44,3.67880210614335e-08
"Tb927.10.2780",4.16343277258806e-12,-0.907376322658806,0.089,0.303,3.7254396449118e-08
"Tb927.4.640",4.24180296454312e-12,-0.964382077594233,0.064,0.262,3.79556529267318e-08
"Tb927.11.14690",4.25876865578904e-12,-0.755053865496414,0.121,0.352,3.81074619320003e-08
"Tb927.6.2060",4.31594248455677e-12,-1.13631101485862,0.071,0.272,3.8619053351814e-08
"Tb927.10.2380",4.37538672194997e-12,-0.506870461303081,0.117,0.353,3.91509603880084e-08
"Tb927.7.6690",4.6083916312945e-12,1.72355934257167,0.408,0.299,4.12358883168232e-08
"Tb927.11.15710",4.78274414928188e-12,-1.53285295846944,0.043,0.223,4.27959946477742e-08
"Tb927.2.2970",4.82458087728381e-12,-0.605065117028813,0.145,0.395,4.31703496899355e-08
"Tb927.10.170",4.93195950402417e-12,-0.959572403576238,0.085,0.296,4.41311736420082e-08
"Tb927.4.4740",5.00141526525083e-12,-0.946175419762245,0.096,0.308,4.47526637934645e-08
"Tb927.10.12240",5.00530678980766e-12,-1.03323567695875,0.092,0.306,4.4787485155199e-08
"Tb927.7.5490",5.25704414571725e-12,-0.882855053430173,0.092,0.304,4.7040031015878e-08
"Tb927.7.2780",5.27835954294238e-12,-0.720027980057171,0.142,0.384,4.72307611902484e-08
"Tb927.3.4990",5.63005128432813e-12,-1.50811988298583,0.046,0.231,5.03776988921681e-08
"Tb927.9.9520",5.71006918310196e-12,1.48742060684602,0.507,0.45,5.10936990503963e-08
"Tb927.7.7500",5.738317767211e-12,-1.0723637611759,0.078,0.28,5.1346467381004e-08
"Tb927.8.5980",5.73857198682992e-12,-0.867344411199413,0.06,0.258,5.13487421381541e-08
"Tb927.5.2280",5.84596351008854e-12,-2.0378681186941,0.028,0.196,5.23096814882723e-08
"Tb927.11.1550",5.9084513953623e-12,-1.5216116564606,0.043,0.223,5.28688230857019e-08
"Tb927.3.1810",5.96708918835408e-12,-0.781830317671582,0.082,0.286,5.33935140573923e-08
"Tb927.10.3000",6.02271470359599e-12,-0.702268078538658,0.131,0.37,5.3891251167777e-08
"Tb927.3.3390",6.11113397029758e-12,-1.01803088857711,0.057,0.25,5.46824267662227e-08
"Tb927.10.14320",6.25346290020521e-12,-1.03234421101836,0.078,0.284,5.59559860310362e-08
"Tb927.8.5490",6.52952261740773e-12,-0.660578419137199,0.138,0.378,5.84261683805644e-08
"Tb927.11.5500",6.69275970572781e-12,-0.737592970379798,0.113,0.34,5.98868138468525e-08
"Tb11.v5.0270",6.75821677274507e-12,-0.608417494754462,0.16,0.41,6.04725236825229e-08
"Tb927.3.1080",6.78262445993696e-12,-0.717284364415205,0.117,0.348,6.06909236675159e-08
"Tb927.9.4080",6.82543366147621e-12,1.32685671663927,0.511,0.451,6.10739804028891e-08
"Tb927.2.510",6.87937531473136e-12,-0.713225788040346,0.099,0.318,6.15566503162162e-08
"Tb927.2.2520",6.9508623650964e-12,-0.831750247353331,0.145,0.382,6.21963164428826e-08
"Tb927.9.8410",7.5673370313227e-12,-0.729614522439646,0.092,0.306,6.77125317562755e-08
"Tb927.10.13000",7.63903523250028e-12,-0.717378844227175,0.092,0.306,6.83540872604125e-08
"Tb927.10.6800",7.68126744131829e-12,-0.656409272204223,0.113,0.341,6.87319810649161e-08
"Tb927.2.5900",8.07957856164011e-12,-0.854213777482038,0.085,0.294,7.22960689695557e-08
"Tb927.11.12350",8.27880867761877e-12,-2.08205358161664,0.032,0.201,7.40787800473327e-08
"Tb927.11.13940",8.35402355127818e-12,1.83381131952748,0.362,0.242,7.47518027368371e-08
"Tb927.11.9050",9.05771463915725e-12,-0.943623518438232,0.074,0.279,8.10484305911791e-08
"Tb927.11.10830",9.35824541739348e-12,-0.792584270829799,0.156,0.39,8.37375799948368e-08
"Tb927.4.4150",9.35931428369150e-12,-1.43825686234785,0.032,0.204,8.37471442104716e-08
"Tb927.11.10400",9.53069640277062e-12,-1.67764161319611,0.039,0.213,8.52806714119915e-08
"Tb927.11.280",9.72681899652686e-12,-1.48555731013902,0.032,0.204,8.70355763809224e-08
"Tb927.5.1560",9.80620023570911e-12,-0.83514111039805,0.085,0.294,8.77458797091251e-08
"Tb927.5.3900",1.0116774108234e-11,-0.696436442013471,0.131,0.367,9.05248947204779e-08
"Tb927.11.13730",1.01169411828603e-11,-0.520712391927945,0.121,0.356,9.0526389704234e-08
"Tb927.11.15460",1.0426579786262e-11,-0.887096943948563,0.074,0.273,9.32970359274723e-08
"Tb927.11.13310",1.0696197718117e-11,-1.42166928941721,0.039,0.212,9.57095771817108e-08
"Tb927.10.5730",1.10251067114848e-11,-1.84240424297112,0.025,0.188,9.86526548543658e-08
"Tb927.4.5380",1.11240194947191e-11,-0.744170791674452,0.117,0.345,9.95377264387463e-08
"Tb927.11.6620",1.11324563297738e-11,-1.11324518080844,0.053,0.24,9.96132192388162e-08
"Tb927.10.2060",1.15592018972279e-11,-0.852303344101689,0.082,0.288,1.03431738576396e-07
"Tb927.10.10700",1.16291912644688e-11,-1.50568296618485,0.039,0.214,1.04058003434467e-07
"Tb927.10.600",1.17470611528103e-11,-1.14179951368141,0.064,0.255,1.05112703195346e-07
"Tb927.11.380",1.18592276666719e-11,-1.90832216059858,0.032,0.201,1.0611636916138e-07
"Tb927.11.9220",1.20090468870427e-11,-0.68310831710516,0.191,0.446,1.07456951545258e-07
"Tb927.7.1370",1.25276501925738e-11,-0.742736806394446,0.089,0.3,1.1209741392315e-07
"Tb927.8.6520",1.25639548002646e-11,-1.60372531272312,0.018,0.176,1.12422267552767e-07
"Tb927.11.460",1.27399388110872e-11,-1.08603852377665,0.053,0.24,1.13996972481608e-07
"Tb927.8.8180",1.29300368078958e-11,-1.74249272209115,0.018,0.176,1.15697969357052e-07
"Tb927.9.13320",1.30716116211036e-11,-1.0998915332937,0.078,0.277,1.16964780785635e-07
"Tb927.8.540",1.31147593478708e-11,-0.769550492077783,0.103,0.317,1.17350866644748e-07
"Tb927.7.1650",1.31278145700278e-11,-1.03769261575326,0.078,0.28,1.17467684772609e-07
"Tb927.11.3320",1.35274441004003e-11,-1.03608491661176,0.039,0.214,1.21043569810382e-07
"Tb927.10.6840",1.37183768334888e-11,-0.656969093782226,0.174,0.422,1.22752035906058e-07
"Tb927.7.6740",1.38637614591415e-11,-1.71789750729369,0.039,0.21,1.24052937536398e-07
"Tb927.10.14720",1.38755203715424e-11,-1.13701280837041,0.053,0.237,1.24158156284562e-07
"Tb927.10.3080",1.48944616204171e-11,-1.79468530463877,0.043,0.215,1.33275642579492e-07
"Tb927.7.2550",1.63843669181443e-11,-0.529293293688691,0.149,0.387,1.46607315183555e-07
"Tb927.7.2500",1.64219473478082e-11,-0.708189265294652,0.131,0.361,1.46943584868188e-07
"Tb927.6.1950",1.6487409382914e-11,-0.622940891042126,0.099,0.315,1.47529339158315e-07
"Tb927.7.1360",1.64999037100391e-11,-0.713828827134054,0.121,0.348,1.4764113839743e-07
"Tb927.9.7800",1.67714989954828e-11,-1.29370498791185,0.064,0.25,1.5007137301158e-07
"Tb927.3.2090",1.67732711346342e-11,-0.873943398663152,0.085,0.29,1.50087230112707e-07
"Tb927.11.590",1.73846764493682e-11,-0.74382159731311,0.113,0.332,1.55558084868947e-07
"Tb927.10.2860",1.8023013274702e-11,-0.548946161652538,0.117,0.337,1.61269922782033e-07
"Tb927.9.5210",1.85308289079598e-11,-0.639091998969156,0.135,0.368,1.65813857068424e-07
"Tb927.9.9310",1.85480326990107e-11,-1.12714632256133,0.071,0.266,1.65967796590748e-07
"Tb927.9.2270",1.85698587793676e-11,-0.899894066659845,0.05,0.233,1.66163096357781e-07
"Tb927.6.4090",1.88552532289229e-11,-0.709004512575927,0.106,0.324,1.68716805892402e-07
"Tb927.10.5920",1.92484042025963e-11,-1.00580524727301,0.078,0.273,1.72234720804832e-07
"Tb927.11.9570",1.93883207465909e-11,-0.76241705454097,0.121,0.342,1.73486694040496e-07
"Tb927.3.5430",1.95463777250559e-11,-0.875739852083967,0.089,0.294,1.74900987883801e-07
"Tb11.v5.0732",1.96567329906969e-11,-2.05880983474615,0.021,0.18,1.75888446800756e-07
"Tb927.10.4980",1.96856848220073e-11,-0.682997889126907,0.113,0.332,1.76147507787321e-07
"Tb927.6.1250",1.97236293248484e-11,-1.73430668352968,0.046,0.221,1.76487035198743e-07
"Tb927.4.5110",1.98898091379298e-11,-1.41717672775267,0.053,0.234,1.77974012166196e-07
"Tb927.10.12330",2.04308879346064e-11,-1.24439288080916,0.064,0.252,1.82815585238858e-07
"Tb927.4.3370",2.04737553792041e-11,-1.06851879901447,0.082,0.28,1.83199163133118e-07
"Tb927.11.3900",2.16310461421859e-11,-0.641844565013866,0.085,0.288,1.93554600880279e-07
"Tb927.5.310",2.21412099273484e-11,2.44857355746707,0.284,0.161,1.98119546429914e-07
"Tb927.9.5380",2.25815208238689e-11,-0.557617243856947,0.156,0.398,2.02059448331979e-07
"Tb927.9.1960",2.31193022339014e-11,-0.510800325416342,0.124,0.349,2.0687151638895e-07
"Tb927.10.13630",2.32532284577757e-11,-0.518590095559105,0.156,0.403,2.08069888240177e-07
"Tb927.11.8870",2.36235467930571e-11,-0.775626955476697,0.124,0.351,2.11383496704275e-07
"Tb927.5.4130",2.36259701970577e-11,-0.770430164043146,0.092,0.297,2.11405181323272e-07
"Tb927.8.2580",2.44667016737341e-11,-0.880421616926216,0.082,0.281,2.18928046576572e-07
"Tb927.9.8950",2.47997695603764e-11,-0.530582644950234,0.177,0.436,2.21908338026248e-07
"Tb927.10.11030",2.5670240837016e-11,-0.593055517318209,0.138,0.371,2.29697315009619e-07
"Tb927.10.3520",2.61860914322165e-11,-0.631200356435617,0.11,0.324,2.34313146135473e-07
"Tb927.9.7720",2.63085983395638e-11,-0.66024304711531,0.121,0.343,2.35409337942417e-07
"Tb927.3.3610",2.67770862568869e-11,-0.94629406874083,0.092,0.295,2.39601367826624e-07
"Tb927.11.3310",2.72440240177383e-11,0.809736803740312,0.723,0.796,2.43779526910722e-07
"Tb927.9.15330",2.751223002373e-11,-1.00729329309819,0.064,0.251,2.46179434252336e-07
"Tb927.7.940",2.84649828741691e-11,-1.01667983696111,0.078,0.272,2.54704666758065e-07
"Tb927.11.3680",2.91427796461889e-11,-1.04120694218701,0.074,0.268,2.60769592274098e-07
"Tb927.9.5190",2.93852708916211e-11,-1.09255603424348,0.103,0.306,2.62939403938226e-07
"Tb927.10.1490",3.00136332548075e-11,0.708003024844989,0.794,0.898,2.68561990364018e-07
"Tb927.9.13330",3.00440794943149e-11,-1.62718400415169,0.039,0.208,2.6883442331513e-07
"Tb927.10.8610",3.03811379466152e-11,-1.28040007125459,0.067,0.255,2.71850422346313e-07
"Tb927.10.1580",3.11058211270706e-11,-1.98750235880863,0.018,0.171,2.78334887445027e-07
"Tb927.11.10880",3.41942109102885e-11,-0.854752158684794,0.082,0.28,3.05969799225261e-07
"Tb927.11.4980",3.61247906634399e-11,-0.94280562503953,0.082,0.278,3.2324462685646e-07
"Tb927.6.5010",3.64915139797986e-11,1.21048166773829,0.585,0.62,3.26526067091238e-07
"Tb927.5.1150",3.66081673639249e-11,-0.999109379385286,0.067,0.255,3.275698815724e-07
"Tb927.2.380",3.75754517100561e-11,-0.661252387987123,0.138,0.368,3.36225141901582e-07
"Tb927.11.210",3.79868027463507e-11,-1.45624730814018,0.043,0.214,3.39905910974346e-07
"Tb927.9.1850",3.83790423551057e-11,-0.563644152222418,0.124,0.35,3.43415670993486e-07
"Tb927.10.10620",3.93989938419175e-11,-0.926705382511726,0.064,0.249,3.52542196897478e-07
"Tb927.10.11610",4.11304760498015e-11,-2.5802399784173,0.018,0.168,3.68035499693624e-07
"Tb927.4.2410",4.26232532666586e-11,1.47759993587963,0.475,0.407,3.81392870230061e-07
"Tb927.8.4800",4.29178210079723e-11,-1.58796132334147,0.043,0.211,3.84028662379336e-07
"Tb927.6.4560",4.32449821401928e-11,-0.97882334756067,0.057,0.24,3.86956100190445e-07
"Tb927.5.3410",4.43271448500533e-11,-1.38887708977115,0.046,0.22,3.96639292118277e-07
"Tb927.11.8910",4.45594157254011e-11,-1.23135637915556,0.046,0.221,3.98717651910889e-07
"Tb927.7.1890",4.49699204158778e-11,-1.72360593701451,0.025,0.184,4.02390847881275e-07
"Tb927.10.11580",4.6438103561351e-11,-1.08375029964877,0.092,0.291,4.15528150666968e-07
"Tb927.6.4940",4.65523123332631e-11,-1.54968292263529,0.032,0.195,4.16550090758038e-07
"Tb927.1.540",4.74852094158465e-11,-0.847131274038549,0.071,0.261,4.24897653852994e-07
"Tb927.5.3360",4.76144524229745e-11,-1.10962491263276,0.064,0.249,4.26054120280776e-07
"Tb927.8.3800",4.78867816509048e-11,-1.10518451366999,0.057,0.237,4.28490922212296e-07
"Tb927.9.7920",4.80601105708294e-11,-2.75330253131746,0.011,0.154,4.30041869387782e-07
"Tb927.9.8290",4.85722784852105e-11,-1.20703992579108,0.06,0.241,4.34624747885663e-07
"Tb927.8.1510",4.9565487485147e-11,-0.538664819864453,0.149,0.382,4.43511982017095e-07
"Tb927.10.4920",5.04011213648211e-11,-0.992783499099654,0.071,0.261,4.50989233972419e-07
"Tb927.9.14420",5.05092329398339e-11,-1.0634149266865,0.06,0.243,4.51956616345634e-07
"Tb927.11.14870",5.12052027202329e-11,-0.908127531125361,0.078,0.274,4.58184153940644e-07
"Tb927.6.400",5.3179409482524e-11,-0.796789337451123,0.11,0.321,4.75849356049624e-07
"Tb927.7.2380",5.32912848030142e-11,-1.01882197577861,0.064,0.248,4.76850416417371e-07
"Tb927.11.14380",5.35462304706464e-11,-0.563958239962387,0.082,0.278,4.79131670251344e-07
"Tb927.8.750",5.42384054829336e-11,-1.41261984309376,0.046,0.217,4.8532525226129e-07
"Tb927.10.1960",5.43669371180667e-11,-0.88833773199217,0.089,0.286,4.86475353332461e-07
"Tb927.3.3460",5.47575628574161e-11,-0.583443842107861,0.121,0.34,4.89970672448159e-07
"Tb927.8.8130",5.595241831942e-11,2.45190886505269,0.213,0.102,5.0066223912217e-07
"Tb927.11.7970",5.81148719543546e-11,-1.44946978226245,0.032,0.195,5.20011874247565e-07
"Tb927.3.1630",5.84095508466579e-11,1.69679861599907,0.379,0.273,5.22648660975895e-07
"Tb927.11.16140",6.07288627627391e-11,-2.07668683259244,0.021,0.174,5.43401864000989e-07
"Tb927.4.2250",6.40768361726477e-11,-1.10711252569239,0.053,0.228,5.73359530072852e-07
"Tb927.7.6700",6.4355319988524e-11,1.60294271001874,0.433,0.344,5.75851403257313e-07
"Tb927.10.9900",6.584500655027e-11,-1.0217113768515,0.071,0.257,5.89181118611816e-07
"Tb927.6.4190",6.63520920069741e-11,-1.06740952550995,0.06,0.24,5.93718519278404e-07
"Tb927.10.5440",6.64864833025199e-11,-0.869503794079518,0.074,0.262,5.94921052590948e-07
"Tb927.9.12730",6.82512135570368e-11,-0.601621165798448,0.11,0.32,6.10711858908365e-07
"Tb927.2.1600",6.93749151099897e-11,-2.09560484363459,0.025,0.179,6.20766740404188e-07
"Tb927.5.2080",7.13094197692321e-11,-0.624514598613426,0.135,0.355,6.38076688095089e-07
"Tb927.7.2310",7.18077055143826e-11,-0.92280646317728,0.067,0.254,6.42535348942696e-07
"Tb927.4.4330",7.26741668688533e-11,-1.91623675648208,0.014,0.161,6.50288445142499e-07
"Tb927.10.290",7.31490545922513e-11,-0.933618180351492,0.082,0.276,6.54537740491465e-07
"Tb927.8.1950",7.39220774251698e-11,-0.888066674913745,0.06,0.242,6.61454748800419e-07
"Tb927.10.7630",7.47655766043409e-11,-1.02484862377724,0.074,0.264,6.69002379455642e-07
"Tb927.7.3370",7.54348395192540e-11,-0.687775496891748,0.167,0.398,6.74990944018285e-07
"Tb927.11.8700",7.62462222785459e-11,-1.57279436255499,0.043,0.21,6.82251196948428e-07
"Tb927.11.5220",7.72361980970854e-11,-0.958009583224328,0.074,0.264,6.9110950057272e-07
"Tb927.11.10580",7.83094165737696e-11,-1.13882113611298,0.035,0.201,7.0071265950209e-07
"Tb927.6.4210",8.04806383306213e-11,-0.610668866592035,0.121,0.337,7.20140751782399e-07
"Tb927.10.2910",8.10206955027502e-11,-0.738070283910463,0.138,0.355,7.24973183358609e-07
"Tb927.11.5400",8.20896961700349e-11,-0.937134419691925,0.089,0.286,7.34538601329473e-07
"Tb927.8.3970",8.7665799289165e-11,-1.63514433909537,0.032,0.19,7.84433572039448e-07
"Tb8.NT.99",8.77261458894356e-11,1.97512607490141,0.291,0.175,7.84973553418669e-07
"Tb927.7.3510",8.95904412930606e-11,-0.545742514018403,0.121,0.34,8.01655268690306e-07
"Tb927.11.6630",9.0398555306221e-11,-1.37633112656874,0.035,0.198,8.08886272880065e-07
"Tb927.11.2390",9.11159454261451e-11,-0.697460000411346,0.096,0.297,8.15305479673146e-07
"Tb927.10.6380",9.16995704192791e-11,-0.764933623396428,0.071,0.258,8.2052775611171e-07
"Tb927.11.16110",9.34770616395189e-11,-0.684624906760517,0.082,0.273,8.36432747550415e-07
"Tb927.11.11290",9.34934308603631e-11,-0.633509424221521,0.103,0.306,8.36579219338529e-07
"Tb927.10.9160",9.52973201163356e-11,-0.918181996780016,0.078,0.269,8.52720420400971e-07
"Tb927.4.1900",9.80365219818758e-11,-0.52380549396661,0.149,0.383,8.77230798693824e-07
"Tb927.4.4300",1.02442810594742e-10,-1.85568716844325,0.032,0.189,9.16658269201753e-07
"Tb927.10.15280",1.02738099529128e-10,-0.758963815607895,0.089,0.284,9.19300514586641e-07
"Tb927.1.410",1.05500320254409e-10,2.83401511881854,0.142,0.053,9.44016865636454e-07
"Tb927.7.1090",1.06011203536267e-10,1.95815460409603,0.319,0.204,9.48588249242519e-07
"Tb927.6.3930",1.08113280595962e-10,-1.07869740663395,0.06,0.235,9.67397634772668e-07
"Tb927.11.5140",1.09672692743116e-10,-0.908494519882763,0.085,0.278,9.81351254665404e-07
"Tb927.9.6910",1.10237868378385e-10,-1.35545655115738,0.043,0.208,9.86408446249789e-07
"Tb927.5.2330",1.1088555921815e-10,-1.39290227017026,0.05,0.22,9.92203983884004e-07
"Tb927.9.7180",1.1139718271536e-10,-0.690223782091411,0.11,0.32,9.96781990937045e-07
"Tb927.11.230",1.11528703067632e-10,-0.700260158082627,0.121,0.333,9.97958835049171e-07
"Tb927.7.1910",1.13277880858744e-10,-0.569449603337047,0.142,0.371,1.01361047792404e-06
"Tb927.11.3280",1.16187771377951e-10,1.41050460201163,0.482,0.42,1.0396481782899e-06
"Tb927.8.4640",1.17008511537952e-10,-0.85420562639316,0.071,0.254,1.0469921612416e-06
"Tb927.9.3870",1.17296146406299e-10,-0.718664604063904,0.11,0.315,1.04956591804356e-06
"Tb927.11.910",1.18114417233143e-10,-0.765810907653083,0.103,0.306,1.05688780540217e-06
"Tb927.7.6890",1.18754166152271e-10,-0.655298671708809,0.106,0.316,1.06261227873052e-06
"Tb927.9.11150",1.20179343058727e-10,-1.04538191158513,0.071,0.258,1.07536476168949e-06
"Tb927.11.4490",1.232586071852e-10,-1.59757606708827,0.028,0.183,1.10291801709317e-06
"Tb927.10.5160",1.24639510984382e-10,1.94245916541624,0.34,0.232,1.11527434428825e-06
"Tb927.3.4390",1.25033956103845e-10,-0.987926213083494,0.05,0.22,1.11880383921721e-06
"Tb927.8.3980",1.27217917759252e-10,-0.645906851028201,0.117,0.321,1.13834592810979e-06
"Tb927.8.1640",1.28594240396856e-10,-0.648322300677474,0.092,0.294,1.15066126307107e-06
"Tb05.5K5.70",1.29154805385506e-10,-1.35866673635643,0.05,0.217,1.1556771985895e-06
"Tb927.11.6740",1.29786359438622e-10,-0.641864259580716,0.121,0.337,1.16132834425679e-06
"Tb927.11.340",1.30258448401642e-10,-1.60526908288386,0.032,0.19,1.1655525962979e-06
"Tb927.11.14450",1.32433791566242e-10,-1.1483331366309,0.039,0.202,1.18501756693473e-06
"Tb927.11.870",1.33363412341501e-10,-0.904317651535203,0.074,0.262,1.19333581363175e-06
"Tb927.10.13500",1.35573428742555e-10,1.0267368680396,0.649,0.717,1.21311104038838e-06
"Tb927.11.5880",1.38656819220964e-10,-1.41476524976482,0.035,0.195,1.24070121838919e-06
"Tb927.9.10520",1.39303347513098e-10,-0.811493470637509,0.082,0.275,1.2464863535472e-06
"Tb927.10.8330",1.40546340316026e-10,-1.06876773740933,0.06,0.237,1.2576086531478e-06
"Tb927.9.7500",1.44539112627505e-10,1.71390954886281,0.433,0.357,1.29333597979092e-06
"Tb927.3.3820",1.45226230105348e-10,-0.665855109662637,0.103,0.307,1.29948430698265e-06
"Tb927.8.5970",1.45236014990739e-10,-0.643733499859386,0.092,0.29,1.29957186213714e-06
"Tb927.8.4860",1.49813543378281e-10,-1.72007144619143,0.018,0.163,1.34053158614886e-06
"Tb927.11.11350",1.53420470791441e-10,-0.735592224673172,0.092,0.286,1.37280637264181e-06
"Tb927.9.3340",1.55785099192441e-10,-1.41198938805172,0.05,0.218,1.39396506757396e-06
"Tb927.8.7420",1.56435375444251e-10,-0.600105491397433,0.142,0.369,1.39978373947516e-06
"Tb927.7.950",1.62841697951482e-10,-1.63153657116862,0.039,0.199,1.45710751326986e-06
"Tb927.4.3810",1.64279782183293e-10,-0.669406418092293,0.117,0.328,1.4699754909761e-06
"Tb927.10.1250",1.65604387438246e-10,-0.513344943427276,0.142,0.367,1.48182805879743e-06
"Tb927.3.770",1.66559911406456e-10,-0.501279234494231,0.103,0.302,1.49037808726497e-06
"Tb927.11.12230",1.69545123969251e-10,-0.951223713242079,0.053,0.225,1.51708976927686e-06
"Tb927.9.10960",1.7129157750475e-10,-1.13317274593973,0.057,0.226,1.5327170355125e-06
"Tb11.v5.0489",1.79952214720767e-10,-0.989703763598729,0.064,0.244,1.61021241732143e-06
"Tb927.6.4780",1.82647244588892e-10,-0.804973229890527,0.117,0.323,1.63432754458141e-06
"Tb927.7.5670",1.84429736757612e-10,-0.857976325767101,0.085,0.273,1.65027728450711e-06
"Tb927.11.620",1.84786817482931e-10,-1.40744663794944,0.064,0.238,1.65347244283726e-06
"Tb927.4.4600",1.87203951216635e-10,-0.961271151549167,0.064,0.242,1.67510095548645e-06
"Tb927.9.5300",1.9301583912426e-10,-1.95406737326981,0.032,0.184,1.72710572848388e-06
"Tb927.7.2470",1.93657195609137e-10,-1.14125308966197,0.057,0.228,1.73284458631056e-06
"Tb927.10.10730",2.04447614191852e-10,-0.683398057096912,0.092,0.289,1.8293972517887e-06
"Tb927.3.3850",2.07290300822264e-10,-0.671471903795394,0.117,0.322,1.85483361175762e-06
"Tb927.10.9100",2.07828373399124e-10,-1.58825003513662,0.021,0.168,1.85964828517536e-06
"Tb927.7.3080",2.18758820922318e-10,-1.00795404006174,0.074,0.255,1.95745392961291e-06
"Tb927.11.11310",2.19998146947621e-10,-0.682740982279815,0.096,0.289,1.96854341888731e-06
"Tb927.3.1710",2.22907405909196e-10,-0.824936666912892,0.089,0.284,1.99457546807548e-06
"Tb927.3.5440",2.2381921664406e-10,-0.508959394681474,0.17,0.411,2.00273435053105e-06
"Tb927.10.6820",2.23885192382396e-10,-0.991736223303758,0.06,0.235,2.00332470143768e-06
"Tb927.10.2260",2.24890791113249e-10,-0.863143141237721,0.085,0.275,2.01232279888135e-06
"Tb927.10.11350",2.40769766212475e-10,-0.598582835636785,0.071,0.254,2.15440786806922e-06
"Tb927.10.11410",2.51110142610374e-10,-1.55891342699481,0.032,0.185,2.24693355607762e-06
"Tb927.3.2390",2.54888888435004e-10,-0.547470316568685,0.145,0.367,2.28074577371641e-06
"Tb927.9.4760",2.55595660213651e-10,-1.02593219366629,0.078,0.257,2.28706996759175e-06
"Tb927.8.6540",2.60065225332169e-10,-1.60494553218647,0.021,0.167,2.32706363627225e-06
"Tb927.10.12220",2.63492923889498e-10,-0.993759336929755,0.067,0.247,2.35773468296323e-06
"Tb927.10.2180",2.64052235657561e-10,-0.995425761536956,0.043,0.205,2.36273940466386e-06
"Tb927.5.680",2.69388385316659e-10,-0.718493515358833,0.103,0.304,2.41048727181347e-06
"Tb927.10.11840",2.76014188229088e-10,-1.31570477948929,0.043,0.202,2.46977495627388e-06
"Tb927.11.170",2.78502214135802e-10,-1.73894486382818,0.035,0.189,2.49203781208716e-06
"Tb927.9.11840",2.80688328511445e-10,-0.62068477943431,0.121,0.325,2.51159916352041e-06
"Tb927.3.1760",2.8275765515835e-10,-0.795546807546713,0.085,0.273,2.53011549835691e-06
"Tb927.10.4850",2.92234905844048e-10,-0.696698876712606,0.082,0.267,2.61491793749254e-06
"Tb927.8.6560",2.92347706837035e-10,-2.11873835594782,0.018,0.158,2.61592728077779e-06
"Tb927.3.3580",2.96668334797396e-10,-0.547214690163673,0.156,0.386,2.6545882597671e-06
"Tb927.11.4160",2.97462303204405e-10,-0.963067968950679,0.067,0.243,2.66169268907302e-06
"Tb927.9.8200",2.97880447182014e-10,-0.784974751298705,0.092,0.285,2.66543424138466e-06
"Tb927.9.13130",3.03207390774101e-10,-1.54690554809546,0.025,0.173,2.71309973264666e-06
"Tb927.3.5370",3.06700931427644e-10,-0.594187038046316,0.138,0.354,2.74435993441456e-06
"Tb927.11.16840",3.07394472636851e-10,-1.0047115620335,0.064,0.242,2.75056574115454e-06
"Tb927.9.8210",3.22492407309252e-10,-0.801512109498211,0.082,0.264,2.88566206060319e-06
"Tb927.7.270",3.24025497229567e-10,-1.79675617362838,0.032,0.184,2.89938014921017e-06
"Tb927.10.2590",3.35714234612649e-10,-2.00201498602893,0.018,0.158,3.00397097131398e-06
